WorkerId_scrambled,uid,AcceptTime,SubmitTime,conditionAskOther,conditionshowFeedback,feedbacktext,nBlocks,nTrialsperBlock,nameOther,otherworkerId_scrambled,otherworkerperf,userAgent,whExpVersion,estBlock,idSet,BasicConcept,cid,actCorrectOther,actCorrectSelf,estCorrectOther,estCorrectSelf,estimationTime,GroupCount,mean_isCorrect,mean_Conf,mean_TotalTrialTime
vDKndhq/9rJnmoNTdXM2V0Drl/I=,68,Sun Oct 10 17:50:30 PDT 2021,Sun Oct 10 18:19:51 PDT 2021,1,0,"",16,12,Velma,QW/l3D/HyhUTXoA0HoUB3iq8EIw=,Top,"Mozilla/5.0 (X11; CrOS x86_64 14092.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.107 Safari/537.36",6,15,2,bird,1,5,3,5,2,4285,12,0.25,25,4038.16666666667
vDKndhq/9rJnmoNTdXM2V0Drl/I=,68,Sun Oct 10 17:50:30 PDT 2021,Sun Oct 10 18:19:51 PDT 2021,1,0,"",16,12,Velma,QW/l3D/HyhUTXoA0HoUB3iq8EIw=,Top,"Mozilla/5.0 (X11; CrOS x86_64 14092.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.107 Safari/537.36",6,16,4,bird,1,10,9,10,8,5350,12,0.75,76.25,3967.66666666667
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,1,16,reptile,4,11,8,5,3,89328,12,0.666666666666667,55,20469.25
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,2,14,reptile,4,8,5,8,4,8429,12,0.416666666666667,50,20981.9166666667
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,3,13,reptile,4,8,6,8,3,14686,12,0.5,50,7852.58333333333
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,4,15,reptile,4,9,6,9,6,7321,12,0.5,55,11203.1666666667
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,5,5,dog,2,12,11,9,7,10468,12,0.916666666666667,86.25,8610.75
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,6,8,dog,2,11,9,11,7,17562,12,0.75,80,8524.16666666667
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,7,7,dog,2,6,8,7,4,8884,12,0.666666666666667,43.75,4163.91666666667
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,8,6,dog,2,9,5,8,5,14264,12,0.416666666666667,52.5,6255.75
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,9,4,bird,1,10,9,11,8,10720,12,0.75,100,4828.25
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,10,2,bird,1,10,6,6,3,6230,12,0.5,35,5533.08333333333
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,11,3,bird,1,12,8,7,4,11581,12,0.666666666666667,25,4702.16666666667
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,12,1,bird,1,5,5,6,4,5354,12,0.416666666666667,25,4378.25
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,13,9,primate,3,3,2,6,2,12483,12,0.166666666666667,25,5824.25
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,14,10,primate,3,6,4,8,4,7698,12,0.333333333333333,25,9025
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,15,12,primate,3,8,8,6,7,6221,12,0.666666666666667,41.25,5595.75
mO9SqnwmI/9gb+R1kKARK5dLF/s=,69,Sun Oct 10 18:34:54 PDT 2021,Sun Oct 10 19:17:03 PDT 2021,1,1,"The experiment was clear. I just don't know anything about animals.",16,12,Marjorie,MEJ8LR3QBSLFVrmurToHdZOxVoE=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,16,11,primate,3,12,8,9,6,6719,12,0.666666666666667,75,8233.33333333333
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,1,13,reptile,4,7,11,7,10,14972,12,0.916666666666667,86.25,5969.16666666667
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,2,14,reptile,4,3,8,5,5,4180,12,0.666666666666667,57.5,5493.58333333333
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,3,15,reptile,4,7,10,7,8,3116,12,0.833333333333333,81.25,4974.16666666667
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,4,16,reptile,4,9,10,4,6,3631,12,0.833333333333333,72.5,4579.5
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,5,8,dog,2,2,12,10,11,5012,12,1,96.25,4245.25
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,6,7,dog,2,3,6,3,3,3345,12,0.5,41.25,3581.08333333333
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,7,6,dog,2,5,10,5,8,3337,12,0.833333333333333,60,4084.83333333333
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,8,5,dog,2,6,12,8,11,3765,12,1,98.75,2795.66666666667
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,9,3,bird,1,1,9,2,2,4039,12,0.75,37.5,5073.5
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,10,4,bird,1,10,10,3,7,4746,12,0.833333333333333,87.5,3672.83333333333
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,11,1,bird,1,4,4,3,3,4683,12,0.333333333333333,31.25,4586.75
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,12,2,bird,1,0,7,4,4,3106,12,0.583333333333333,63.75,4347.16666666667
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,13,10,primate,3,4,5,3,3,3144,12,0.416666666666667,47.5,4572.16666666667
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,14,11,primate,3,12,12,5,11,3700,12,1,97.5,3235.75
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,15,9,primate,3,4,5,1,1,2945,12,0.416666666666667,28.75,3986.66666666667
Tc/kJ35AYSKEm6BS4KCQya55Vgc=,70,Sun Oct 10 19:15:08 PDT 2021,Sun Oct 10 19:33:33 PDT 2021,1,1,"",16,12,Ryan,nZsycCAYIiptyhf3GiiRewbGGEo=,Bottom,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",6,16,12,primate,3,4,7,5,5,3077,12,0.583333333333333,53.75,4235.33333333333
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,1,1,bird,1,3,11,8,9,37329,12,0.916666666666667,63.75,22346.5833333333
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,2,4,bird,1,7,7,4,10,9686,12,0.583333333333333,90,7782.5
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,3,2,bird,1,3,9,7,6,5924,12,0.75,56.25,20041.4166666667
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,4,3,bird,1,5,9,4,6,12622,12,0.75,65,14367.5833333333
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,5,5,dog,2,4,6,6,5,5543,12,0.5,67.5,13052.9166666667
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,6,7,dog,2,7,4,6,3,5098,12,0.333333333333333,40,7997.91666666667
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,7,6,dog,2,4,4,5,3,4903,12,0.333333333333333,33.75,14039.25
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,8,8,dog,2,6,4,6,3,5901,12,0.333333333333333,46.25,7926.83333333333
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,9,10,primate,3,7,4,5,7,4770,12,0.333333333333333,45,12429.4166666667
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,10,11,primate,3,9,10,8,10,4423,12,0.833333333333333,78.75,6738.25
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,11,12,primate,3,2,4,7,6,3891,12,0.333333333333333,65,11245.0833333333
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,12,9,primate,3,7,5,8,6,5064,12,0.416666666666667,55,10399.5
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,13,15,reptile,4,8,10,4,9,5032,12,0.833333333333333,66.25,13702.6666666667
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,14,14,reptile,4,4,7,6,7,5201,12,0.583333333333333,62.5,14554
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,15,13,reptile,4,4,5,7,9,5035,12,0.416666666666667,76.25,9079.33333333333
kpqIHGBPmOAXxNuAdbCCuRHQKdw=,71,Sun Oct 10 18:35:53 PDT 2021,Sun Oct 10 19:23:44 PDT 2021,1,1,"",16,12,Crystal,cKXOvrEADDWD/wcpkocymZdKHew=,Bottom,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",6,16,16,reptile,4,6,11,6,9,6782,12,0.916666666666667,67.5,9585.08333333333
HgRMAFUVXPee1kw6jMWE8OLfxwg=,72,Sun Oct 10 17:42:13 PDT 2021,Sun Oct 10 18:04:24 PDT 2021,1,1,"",16,12,Josh,Oi4eGTSNJJjEsp56y8QTIqitSyM=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",6,1,1,bird,1,3,3,1,1,63265,12,0.25,25,4333.91666666667
HgRMAFUVXPee1kw6jMWE8OLfxwg=,72,Sun Oct 10 17:42:13 PDT 2021,Sun Oct 10 18:04:24 PDT 2021,1,1,"",16,12,Josh,Oi4eGTSNJJjEsp56y8QTIqitSyM=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",6,2,3,bird,1,5,11,3,3,2944,12,0.916666666666667,33.75,4414.83333333333
HgRMAFUVXPee1kw6jMWE8OLfxwg=,72,Sun Oct 10 17:42:13 PDT 2021,Sun Oct 10 18:04:24 PDT 2021,1,1,"",16,12,Josh,Oi4eGTSNJJjEsp56y8QTIqitSyM=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",6,3,4,bird,1,10,7,10,8,4720,12,0.583333333333333,81.25,3719.16666666667
HgRMAFUVXPee1kw6jMWE8OLfxwg=,72,Sun Oct 10 17:42:13 PDT 2021,Sun Oct 10 18:04:24 PDT 2021,1,1,"",16,12,Josh,Oi4eGTSNJJjEsp56y8QTIqitSyM=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",6,4,2,bird,1,5,7,8,8,2964,12,0.583333333333333,71.25,3383.58333333333
HgRMAFUVXPee1kw6jMWE8OLfxwg=,72,Sun Oct 10 17:42:13 PDT 2021,Sun Oct 10 18:04:24 PDT 2021,1,1,"",16,12,Josh,Oi4eGTSNJJjEsp56y8QTIqitSyM=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",6,5,14,reptile,4,5,7,5,5,2304,12,0.583333333333333,57.5,4754.08333333333
HgRMAFUVXPee1kw6jMWE8OLfxwg=,72,Sun Oct 10 17:42:13 PDT 2021,Sun Oct 10 18:04:24 PDT 2021,1,1,"",16,12,Josh,Oi4eGTSNJJjEsp56y8QTIqitSyM=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",6,6,13,reptile,4,11,11,10,10,2739,12,0.916666666666667,75,6546.33333333333
HgRMAFUVXPee1kw6jMWE8OLfxwg=,72,Sun Oct 10 17:42:13 PDT 2021,Sun Oct 10 18:04:24 PDT 2021,1,1,"",16,12,Josh,Oi4eGTSNJJjEsp56y8QTIqitSyM=,Top,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.54 Safari/537.36 Edg/93.0.961.38",6,7,16,reptile,4,7,9,6,6,3825,12,0.75,57.5,5837.16666666667
